Name,Sweep (T1),,,
Date,07/23/2026,,,
Time,21:57:03,,,
GPS Latitude,- - -,,,
GPS Longitude,- - -,,,
GPS Altitude,- - -,,,
Instrument,FSH8 - 116915/008,,,
Firmware Version,V3.60,,,
Instrument Mode,Spectrum Analyzer,,,
Meas Mode,Spectrum,,,
Uplink,- - -,,,
Downlink,- - -,,,
Channel,- - -,,,
Center Frequency,3775000000,Hz,,
Frequency Offset,0,Hz,,
Span,7450000000,Hz,,
Ref Level,-30,dBm,,
Ref Offset,0,dB,,
Ref Position,1 ,,,
Range,100,dB,,
RF Attenuation,Manual,,,
RF Attenuator,10,dB,,
Pre-Amplifier,On,,,
RF Input,50 Ω,,,
RBW,100000,Hz,,
VBW,30000,Hz,,
SWT,6.21,s,,
Trigger Mode,Free Run,,,
Trigger Level,- - -,,,
Trigger Delay,- - -,,,
Trace Mode,Max Hold,,,
Trace Math,Off,,,
Trace Detector,Max Peak,,,
Primary Transducer,- - -,,,
Secondary Transducer,- - -,,,
Gated Trigger,Off,,,
Gate Mode,Edge,,,
Gate Delay,0,s,,
Gate Length,0.0004,s,,
Isotropic Antenna,Off,,,
Limit Line 1,- - -,,,
Result Limit Line 1,- - -,,,
Limit Line 2,- - -,,,
Result Limit Line 2,- - -,,,

Frequency [Hz],Magnitude [dBm],,,
50000000,-67.7449722290039,,,
61825396.8253968,-67.7449722290039,,,
73650793.6507936,-71.3972549438477,,,
85476190.4761905,-81.9941787719727,,,
97301587.3015873,-64.1773376464844,,,
109126984.126984,-89.4056243896484,,,
120952380.952381,-92.6835861206055,,,
132777777.777778,-94.7315673828125,,,
144603174.603175,-97.3990173339844,,,
156428571.428571,-96.1960525512695,,,
168253968.253968,-96.7669525146484,,,
180079365.079365,-95.6065521240234,,,
191904761.904762,-95.3238983154297,,,
203730158.730159,-96.8536224365234,,,
215555555.555556,-97.3951873779297,,,
227380952.380952,-97.2607879638672,,,
239206349.206349,-97.8604888916016,,,
251031746.031746,-97.9299392700195,,,
262857142.857143,-97.5487976074219,,,
274682539.68254,-98.1767425537109,,,
286507936.507936,-98.0459518432617,,,
298333333.333333,-97.1783218383789,,,
310158730.15873,-96.7076644897461,,,
321984126.984127,-96.7353820800781,,,
333809523.809524,-97.7924957275391,,,
345634920.634921,-98.1168670654297,,,
357460317.460317,-96.7187652587891,,,
369285714.285714,-97.8178482055664,,,
381111111.111111,-97.4809341430664,,,
392936507.936508,-97.5894088745117,,,
404761904.761905,-98.0383987426758,,,
416587301.587302,-98.1805648803711,,,
428412698.412698,-98.5512161254883,,,
440238095.238095,-98.4826507568359,,,
452063492.063492,-97.0890884399414,,,
463888888.888889,-98.4648132324219,,,
475714285.714286,-98.2462921142578,,,
487539682.539683,-97.5233001708984,,,
499365079.365079,-97.2721176147461,,,
511190476.190476,-97.4743423461914,,,
523015873.015873,-97.4382705688477,,,
534841269.84127,-97.7753677368164,,,
546666666.666667,-97.8884124755859,,,
558492063.492064,-97.8609313964844,,,
570317460.31746,-98.1250610351563,,,
582142857.142857,-96.7945098876953,,,
593968253.968254,-97.4537887573242,,,
605793650.793651,-97.7662048339844,,,
617619047.619048,-97.3698959350586,,,
629444444.444444,-98.2861480712891,,,
641269841.269841,-98.1143493652344,,,
653095238.095238,-97.4736785888672,,,
664920634.920635,-98.113037109375,,,
676746031.746032,-95.2767028808594,,,
688571428.571429,-98.3003387451172,,,
700396825.396825,-97.1462020874023,,,
712222222.222222,-91.4776458740234,,,
724047619.047619,-97.8342742919922,,,
735873015.873016,-92.6828689575195,,,
747698412.698413,-98.4327774047852,,,
759523809.523809,-71.3721084594727,,,
771349206.349206,-71.4039688110352,,,
783174603.174603,-70.9363098144531,,,
795000000,-97.3531265258789,,,
806825396.825397,-73.3226623535156,,,
818650793.650794,-55.4807434082031,,,
830476190.47619,-58.1836051940918,,,
842301587.301587,-89.2111587524414,,,
854126984.126984,-65.8142471313477,,,
865952380.952381,-83.8479690551758,,,
877777777.777778,-96.3508148193359,,,
889603174.603175,-98.4345779418945,,,
901428571.428571,-93.1637496948242,,,
913253968.253968,-60.2160606384277,,,
925079365.079365,-61.1001091003418,,,
936904761.904762,-59.5298385620117,,,
948730158.730159,-57.7446212768555,,,
960555555.555555,-72.5178909301758,,,
972380952.380952,-97.4294967651367,,,
984206349.206349,-98.4785995483398,,,
996031746.031746,-97.3112030029297,,,
1007857142.85714,-97.6048278808594,,,
1019682539.68254,-97.9731216430664,,,
1031507936.50794,-96.9283752441406,,,
1043333333.33333,-97.2622604370117,,,
1055158730.15873,-97.3898468017578,,,
1066984126.98413,-97.2509841918945,,,
1078809523.80952,-96.6002655029297,,,
1090634920.63492,-96.5241012573242,,,
1102460317.46032,-96.9707794189453,,,
1114285714.28571,-96.3665084838867,,,
1126111111.11111,-96.5414733886719,,,
1137936507.93651,-96.4770736694336,,,
1149761904.7619,-96.1134567260742,,,
1161587301.5873,-95.3062515258789,,,
1173412698.4127,-96.775016784668,,,
1185238095.2381,-96.4189605712891,,,
1197063492.06349,-96.3841781616211,,,
1208888888.88889,-96.6396789550781,,,
1220714285.71429,-96.4068298339844,,,
1232539682.53968,-95.556396484375,,,
1244365079.36508,-96.7870101928711,,,
1256190476.19048,-97.1156463623047,,,
1268015873.01587,-96.2244644165039,,,
1279841269.84127,-97.1075439453125,,,
1291666666.66667,-96.7289199829102,,,
1303492063.49206,-97.1108856201172,,,
1315317460.31746,-97.1004486083984,,,
1327142857.14286,-96.9773178100586,,,
1338968253.96825,-96.7307205200195,,,
1350793650.79365,-95.9481201171875,,,
1362619047.61905,-96.4946517944336,,,
1374444444.44444,-96.5442276000977,,,
1386269841.26984,-96.9992141723633,,,
1398095238.09524,-96.0784301757813,,,
1409920634.92063,-96.4394683837891,,,
1421746031.74603,-96.2093734741211,,,
1433571428.57143,-94.0831146240234,,,
1445396825.39683,-91.0404357910156,,,
1457222222.22222,-96.725830078125,,,
1469047619.04762,-95.9905395507813,,,
1480873015.87302,-96.3795852661133,,,
1492698412.69841,-96.5473327636719,,,
1504523809.52381,-95.7709579467773,,,
1516349206.34921,-93.7438507080078,,,
1528174603.1746,-96.1934204101563,,,
1540000000,-96.4440383911133,,,
1551825396.8254,-96.4235687255859,,,
1563650793.65079,-96.1802291870117,,,
1575476190.47619,-96.0972366333008,,,
1587301587.30159,-96.8935928344727,,,
1599126984.12698,-93.012077331543,,,
1610952380.95238,-96.4125518798828,,,
1622777777.77778,-96.8149795532227,,,
1634603174.60317,-96.6536712646484,,,
1646428571.42857,-96.7379608154297,,,
1658253968.25397,-96.4568328857422,,,
1670079365.07937,-95.9726257324219,,,
1681904761.90476,-96.1804885864258,,,
1693730158.73016,-96.2940979003906,,,
1705555555.55556,-96.8644256591797,,,
1717380952.38095,-95.7325744628906,,,
1729206349.20635,-96.0821075439453,,,
1741031746.03175,-96.2055358886719,,,
1752857142.85714,-55.5342254638672,,,
1764682539.68254,-55.6039123535156,,,
1776507936.50794,-96.6353454589844,,,
1788333333.33333,-96.8328475952148,,,
1800158730.15873,-96.5323867797852,,,
1811984126.98413,-96.4320678710938,,,
1823809523.80952,-96.0146560668945,,,
1835634920.63492,-51.7196846008301,,,
1847460317.46032,-54.5585327148438,,,
1859285714.28571,-65.8452987670898,,,
1871111111.11111,-83.3800201416016,,,
1882936507.93651,-85.1193008422852,,,
1894761904.7619,-96.349250793457,,,
1906587301.5873,-96.6377334594727,,,
1918412698.4127,-96.5353698730469,,,
1930238095.2381,-96.6645126342773,,,
1942063492.06349,-60.748462677002,,,
1953888888.88889,-96.4211120605469,,,
1965714285.71429,-96.4864044189453,,,
1977539682.53968,-96.6025848388672,,,
1989365079.36508,-96.2858581542969,,,
2001190476.19048,-95.6815032958984,,,
2013015873.01587,-96.4308853149414,,,
2024841269.84127,-95.6467819213867,,,
2036666666.66667,-96.7176666259766,,,
2048492063.49206,-96.443962097168,,,
2060317460.31746,-96.691764831543,,,
2072142857.14286,-95.4106674194336,,,
2083968253.96825,-95.4196929931641,,,
2095793650.79365,-95.4286575317383,,,
2107619047.61905,-95.7591171264648,,,
2119444444.44444,-81.064582824707,,,
2131269841.26984,-80.9080963134766,,,
2143095238.09524,-78.9514770507813,,,
2154920634.92063,-62.4226989746094,,,
2166746031.74603,-64.8522186279297,,,
2178571428.57143,-65.2330627441406,,,
2190396825.39683,-95.9465713500977,,,
2202222222.22222,-95.861328125,,,
2214047619.04762,-95.7276229858398,,,
2225873015.87302,-95.4584045410156,,,
2237698412.69841,-95.5799789428711,,,
2249523809.52381,-95.6849212646484,,,
2261349206.34921,-96.036979675293,,,
