Name,Sweep (T1),,,
Date,07/23/2026,,,
Time,22:30:42,,,
GPS Latitude,- - -,,,
GPS Longitude,- - -,,,
GPS Altitude,- - -,,,
Instrument,FSH8 - 116915/008,,,
Firmware Version,V3.60,,,
Instrument Mode,Spectrum Analyzer,,,
Meas Mode,Spectrum,,,
Uplink,- - -,,,
Downlink,- - -,,,
Channel,- - -,,,
Center Frequency,3775000000,Hz,,
Frequency Offset,0,Hz,,
Span,7450000000,Hz,,
Ref Level,-30,dBm,,
Ref Offset,0,dB,,
Ref Position,1 ,,,
Range,100,dB,,
RF Attenuation,Manual,,,
RF Attenuator,10,dB,,
Pre-Amplifier,On,,,
RF Input,50 Ω,,,
RBW,100000,Hz,,
VBW,30000,Hz,,
SWT,6.21,s,,
Trigger Mode,Free Run,,,
Trigger Level,- - -,,,
Trigger Delay,- - -,,,
Trace Mode,Max Hold,,,
Trace Math,Off,,,
Trace Detector,Max Peak,,,
Primary Transducer,- - -,,,
Secondary Transducer,- - -,,,
Gated Trigger,Off,,,
Gate Mode,Edge,,,
Gate Delay,0,s,,
Gate Length,0.0004,s,,
Isotropic Antenna,Off,,,
Limit Line 1,- - -,,,
Result Limit Line 1,- - -,,,
Limit Line 2,- - -,,,
Result Limit Line 2,- - -,,,

Frequency [Hz],Magnitude [dBm],,,
50000000,-70.6399002075195,,,
61825396.8253968,-70.6399002075195,,,
73650793.6507936,-81.3138809204102,,,
85476190.4761905,-87.2982330322266,,,
97301587.3015873,-61.9616928100586,,,
109126984.126984,-93.0605239868164,,,
120952380.952381,-96.8102416992188,,,
132777777.777778,-97.9529266357422,,,
144603174.603175,-97.9800415039063,,,
156428571.428571,-97.8457870483398,,,
168253968.253968,-96.9922637939453,,,
180079365.079365,-97.9844741821289,,,
191904761.904762,-98.284294128418,,,
203730158.730159,-97.9062576293945,,,
215555555.555556,-98.4007339477539,,,
227380952.380952,-97.3107757568359,,,
239206349.206349,-98.3208541870117,,,
251031746.031746,-98.1296539306641,,,
262857142.857143,-98.0429611206055,,,
274682539.68254,-97.9104537963867,,,
286507936.507936,-98.2176208496094,,,
298333333.333333,-97.8761444091797,,,
310158730.15873,-97.1793594360352,,,
321984126.984127,-98.0329284667969,,,
333809523.809524,-97.9157028198242,,,
345634920.634921,-98.292610168457,,,
357460317.460317,-97.8340225219727,,,
369285714.285714,-97.5119094848633,,,
381111111.111111,-97.3193893432617,,,
392936507.936508,-97.9664077758789,,,
404761904.761905,-97.0990982055664,,,
416587301.587302,-97.4577560424805,,,
428412698.412698,-97.5142822265625,,,
440238095.238095,-98.0971145629883,,,
452063492.063492,-98.4445114135742,,,
463888888.888889,-98.2011337280273,,,
475714285.714286,-98.0524520874023,,,
487539682.539683,-96.9371795654297,,,
499365079.365079,-97.942512512207,,,
511190476.190476,-97.8379974365234,,,
523015873.015873,-98.1411590576172,,,
534841269.84127,-97.4279708862305,,,
546666666.666667,-97.5221633911133,,,
558492063.492064,-97.4433059692383,,,
570317460.31746,-97.8970031738281,,,
582142857.142857,-97.5282592773438,,,
593968253.968254,-97.6919326782227,,,
605793650.793651,-97.0232391357422,,,
617619047.619048,-97.3592147827148,,,
629444444.444444,-97.9712448120117,,,
641269841.269841,-98.0040817260742,,,
653095238.095238,-97.0123596191406,,,
664920634.920635,-97.7747268676758,,,
676746031.746032,-98.2844009399414,,,
688571428.571429,-98.1498794555664,,,
700396825.396825,-97.9888687133789,,,
712222222.222222,-97.601188659668,,,
724047619.047619,-98.5293045043945,,,
735873015.873016,-98.2398529052734,,,
747698412.698413,-97.6439971923828,,,
759523809.523809,-95.986572265625,,,
771349206.349206,-96.7557754516602,,,
783174603.174603,-92.5703506469727,,,
795000000,-95.9345092773438,,,
806825396.825397,-91.7034454345703,,,
818650793.650794,-63.0339775085449,,,
830476190.47619,-66.0807189941406,,,
842301587.301587,-97.9108276367188,,,
854126984.126984,-97.2250900268555,,,
865952380.952381,-97.9500427246094,,,
877777777.777778,-97.754150390625,,,
889603174.603175,-97.2291488647461,,,
901428571.428571,-98.0473098754883,,,
913253968.253968,-98.0475540161133,,,
925079365.079365,-97.4860763549805,,,
936904761.904762,-76.7845458984375,,,
948730158.730159,-77.6195297241211,,,
960555555.555555,-92.4260406494141,,,
972380952.380952,-96.5373306274414,,,
984206349.206349,-97.7835922241211,,,
996031746.031746,-97.6481704711914,,,
1007857142.85714,-97.267333984375,,,
1019682539.68254,-97.3587875366211,,,
1031507936.50794,-98.1569595336914,,,
1043333333.33333,-97.543342590332,,,
1055158730.15873,-97.4920654296875,,,
1066984126.98413,-97.4113998413086,,,
1078809523.80952,-97.2088317871094,,,
1090634920.63492,-96.6563034057617,,,
1102460317.46032,-96.3484497070313,,,
1114285714.28571,-95.6924057006836,,,
1126111111.11111,-96.3337631225586,,,
1137936507.93651,-96.5213394165039,,,
1149761904.7619,-96.3538818359375,,,
1161587301.5873,-96.1946258544922,,,
1173412698.4127,-96.3207626342773,,,
1185238095.2381,-96.7692184448242,,,
1197063492.06349,-96.2965393066406,,,
1208888888.88889,-95.944953918457,,,
1220714285.71429,-96.9373016357422,,,
1232539682.53968,-96.2705459594727,,,
1244365079.36508,-96.5071182250977,,,
1256190476.19048,-96.669807434082,,,
1268015873.01587,-96.1230239868164,,,
1279841269.84127,-97.0436248779297,,,
1291666666.66667,-96.7679443359375,,,
1303492063.49206,-97.0886535644531,,,
1315317460.31746,-96.5766220092773,,,
1327142857.14286,-96.6801681518555,,,
1338968253.96825,-95.8998641967773,,,
1350793650.79365,-97.3681182861328,,,
1362619047.61905,-96.5793228149414,,,
1374444444.44444,-95.7153625488281,,,
1386269841.26984,-96.6303405761719,,,
1398095238.09524,-96.2813034057617,,,
1409920634.92063,-96.3034362792969,,,
1421746031.74603,-96.0392379760742,,,
1433571428.57143,-96.4444046020508,,,
1445396825.39683,-96.4225616455078,,,
1457222222.22222,-95.980827331543,,,
1469047619.04762,-95.8620147705078,,,
1480873015.87302,-95.8399124145508,,,
1492698412.69841,-95.6867752075195,,,
1504523809.52381,-97.2976837158203,,,
1516349206.34921,-96.8772506713867,,,
1528174603.1746,-96.8491363525391,,,
1540000000,-96.7650604248047,,,
1551825396.8254,-96.8210601806641,,,
1563650793.65079,-96.7646408081055,,,
1575476190.47619,-96.2457122802734,,,
1587301587.30159,-95.9219284057617,,,
1599126984.12698,-96.3787384033203,,,
1610952380.95238,-96.4887466430664,,,
1622777777.77778,-96.105110168457,,,
1634603174.60317,-96.3590240478516,,,
1646428571.42857,-95.6055145263672,,,
1658253968.25397,-96.3928298950195,,,
1670079365.07937,-96.1079864501953,,,
1681904761.90476,-96.4203338623047,,,
1693730158.73016,-96.2233123779297,,,
1705555555.55556,-94.8107452392578,,,
1717380952.38095,-96.3106994628906,,,
1729206349.20635,-96.5481796264648,,,
1741031746.03175,-96.6994400024414,,,
1752857142.85714,-74.8312911987305,,,
1764682539.68254,-76.4475936889648,,,
1776507936.50794,-96.6059417724609,,,
1788333333.33333,-96.2006912231445,,,
1800158730.15873,-96.101188659668,,,
1811984126.98413,-96.6331481933594,,,
1823809523.80952,-96.5391616821289,,,
1835634920.63492,-63.3092193603516,,,
1847460317.46032,-66.6066436767578,,,
1859285714.28571,-77.14453125,,,
1871111111.11111,-96.0599822998047,,,
1882936507.93651,-96.1765594482422,,,
1894761904.7619,-96.3659515380859,,,
1906587301.5873,-96.3310623168945,,,
1918412698.4127,-96.5629272460938,,,
1930238095.2381,-96.2403945922852,,,
1942063492.06349,-96.0585021972656,,,
1953888888.88889,-96.0673294067383,,,
1965714285.71429,-96.5596389770508,,,
1977539682.53968,-96.4388885498047,,,
1989365079.36508,-96.3307723999023,,,
2001190476.19048,-96.7238006591797,,,
2013015873.01587,-95.9051971435547,,,
2024841269.84127,-96.28369140625,,,
2036666666.66667,-96.2769546508789,,,
2048492063.49206,-95.2400054931641,,,
2060317460.31746,-96.6086120605469,,,
2072142857.14286,-96.4070205688477,,,
2083968253.96825,-95.6040802001953,,,
2095793650.79365,-95.9384918212891,,,
2107619047.61905,-96.6097869873047,,,
2119444444.44444,-94.7617111206055,,,
2131269841.26984,-95.9268264770508,,,
2143095238.09524,-95.7024230957031,,,
2154920634.92063,-75.5620498657227,,,
2166746031.74603,-75.5185470581055,,,
2178571428.57143,-76.8647766113281,,,
2190396825.39683,-95.55810546875,,,
2202222222.22222,-96.3442459106445,,,
2214047619.04762,-95.9236679077148,,,
2225873015.87302,-95.9259796142578,,,
2237698412.69841,-96.0441284179688,,,
2249523809.52381,-95.2167510986328,,,
2261349206.34921,-95.6926803588867,,,
